,Number,Locus,PPEE,PPDE,PostFC,RealFC,D1,D2,D3,L1,L2,L3,New Locus,Gene,Product,ProteinID,Start,End,Chrom,Relation
89,90,gene-ACX60_RS00455_thiL,0.517852830723871,0.482147169276129,-1.73518329429581,-1.73687326608139,208.094556219394,304.523257988716,171.70738405545,351.604342951637,292.000033001628,545.00387241454,A1S_3391,thiL,thiamine-phosphate kinase,WP_000807401.1,100143,101060,NZ_CP012004.1,Shared
90,91,gene-ACX60_RS00460_nusB,0.897138042510222,0.102861957489778,-1.32878816916705,-1.32911224916304,476.061932122965,617.981183693483,501.913891854394,575.677619137766,568.693612660428,976.844649602194,A1S_3390,nusB,transcription antitermination factor NusB,WP_000084188.1,101076,101525,NZ_CP012004.1,Shared
91,92,gene-ACX60_RS00465_ribE,0.676408282177648,0.323591717822352,1.2188149369079193,1.2189543316949132,956.504802271601,1052.80167920793,1000.7797236368,666.260432915137,804.177510242386,998.956978554574,A1S_3389,ribE,"6,7-dimethyl-8-ribityllumazine synthase",WP_001007829.1,101529,101999,NZ_CP012004.1,Shared
92,93,gene-ACX60_RS00470_ACX60_RS00470,0.979666583358951,0.0203334166410487,-1.0565144821552,-1.05652978698511,1717.32770606321,2304.39971509799,1787.17922221028,1793.77808861768,1809.69375291735,2533.81275289624,A1S_3388,(),"bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II",WP_001131392.1,102011,103132,NZ_CP012004.1,Shared
93,94,gene-ACX60_RS00475_ACX60_RS00475,0.137630047877432,0.862369952122568,-1.20215432046747,-1.20223128967382,1389.48751047546,1290.31492932627,1451.89261429135,1548.25098811585,1570.67759687166,1848.33055537246,A1S_3387,(),hypothetical protein,WP_002000748.1,103372,104679,NZ_CP012004.1,Shared
94,95,gene-ACX60_RS00480_serB,0.960868574670202,0.0391314253297976,-1.12615688538217,-1.12623260577806,775.426030543847,1021.53034220176,823.992239461363,846.234181341229,897.19364978726,1208.37374098594,A1S_3386,serB,phosphoserine phosphatase SerB,WP_001206799.1,104739,105962,NZ_CP012004.1,Shared
95,96,gene-ACX60_RS00485_ACX60_RS00485,0.671086459823761,0.328913540176239,1.8010671137503325,1.8013514458782331,1866.27959893604,3575.35619770615,2542.08210003986,1402.8417344206,1554.19372404092,1475.02241364699,A1S_3385,(),hypothetical protein,WP_000255593.1,106372,106707,NZ_CP012004.1,Shared
96,97,gene-ACX60_RS00490_ACX60_RS00490,,,1.5445931310917853,1.5449082797901896,1467.61423859994,1189.79991752071,1542.31839642706,871.263643042871,905.435586202628,941.725068324885,A1S_3384,(),hypothetical protein,WP_000778126.1,106962,107441,NZ_CP012004.1,Shared
97,98,gene-ACX60_RS00495_dtd,0.0049616406510296,0.99503835934897,-1.84069381378506,-1.84653070460867,57.6823506713408,88.6021215174994,80.2655818957431,114.420396350363,128.338724182167,175.597906386546,A1S_3383,dtd,D-aminoacyl-tRNA deacylase,WP_001202017.1,107481,107924,NZ_CP012004.1,Shared
98,99,gene-ACX60_RS00500_ACX60_RS00500,0.98704092014923,0.0129590798507697,-1.0212386619459,-1.02128254703918,240.221435074318,287.39847819962,233.684605519252,269.364683074814,240.193575533597,267.949397893545,A1S_3906,(),catalase,WP_000476843.1,108125,109648,NZ_CP012004.1,Shared
99,100,gene-ACX60_RS00505_ACX60_RS00505,1.0,1.54692715277969e-17,-1.06793353939361,-1.06909452733388,33.5871915301478,32.0158926491805,26.4165206239155,34.5644947308389,36.5000041252035,27.3152298823516,A1S_3381,(),ankyrin repeat domain-containing protein,WP_000639068.1,109778,110263,NZ_CP012004.1,Shared
100,101,gene-ACX60_RS00510_pncB,0.922904024356133,0.0770959756438671,-1.17677398987799,-1.17688998996023,826.536974176681,791.462648513461,779.287358405506,818.820961382288,825.371061024763,1177.15633540611,A1S_3380,pncB,nicotinate phosphoribosyltransferase,WP_000074557.1,110404,111618,NZ_CP012004.1,Shared
101,102,gene-ACX60_RS00515_ACX60_RS00515,0.965855096081208,0.0341449039187915,-1.00212187581723,-1.00212505593861,388.443171609536,271.018254053528,390.151689214751,343.26118905109,375.596816643223,332.985659518191,A1S_3379,(),rhodanese-like domain-containing protein,WP_000174475.1,111769,112617,NZ_CP012004.1,Shared
102,103,gene-ACX60_RS00520_asd,0.995502794820852,0.0044972051791483,-1.03279417079982,-1.03282407407004,547.617253208932,574.052400756236,603.515894254068,562.56694872262,579.290388051616,639.956814386524,A1S_3378,asd,archaetidylserine decarboxylase,WP_000011220.1,112614,113465,NZ_CP012004.1,Shared
103,104,gene-ACX60_RS00525_ACX60_RS00525,0.148549434964659,0.851450565035341,2.019276372544124,2.0197570124782622,2112.34228471125,1948.50211774198,2677.21276323143,1430.25495437954,1512.98404196408,392.819020212866,A1S_3377,(),alpha/beta fold hydrolase,WP_000619868.1,113686,114882,NZ_CP012004.1,Shared
104,105,gene-ACX60_RS00530_phoR,0.935432086855827,0.0645679131441733,-1.34414984727154,-1.34452561705656,413.26848708834,682.012968991844,345.446808158894,551.840036564773,496.871023897931,888.395333792674,A1S_3376,phoR,phosphate regulon sensor histidine kinase PhoR,WP_000273191.1,114952,116310,NZ_CP012004.1,Shared
105,106,gene-ACX60_RS00535_phoB,0.955764639893603,0.0442353601063974,1.3891965592427338,1.3894689354506924,647.648671461763,1837.56332693436,638.060575069958,696.057411131377,608.725875249361,943.025793557378,A1S_3374,phoB,phosphate regulon transcriptional regulator PhoB,WP_000650776.1,116320,117030,NZ_CP012004.1,Shared
106,107,gene-ACX60_RS00540_ACX60_RS00540,1.0,9.981897871504931e-17,-1.18740586939815,-1.18820316452596,119.015483030741,139.976460884789,110.746182615646,135.874220666057,157.774211379912,145.681226039209,A1S_3373,(),TetR/AcrR family transcriptional regulator,WP_000224581.1,117286,117957,NZ_CP012004.1,Shared
107,108,gene-ACX60_RS00545_ACX60_RS00545,0.970372040621582,0.029627959378418,-1.00776510379004,-1.0077770850314,310.316443485061,345.473818353947,363.735168590836,383.785079425177,374.419397155313,269.250123126038,A1S_3372,(),SDR family NAD(P)-dependent oxidoreductase,WP_000787753.1,118154,118987,NZ_CP012004.1,Shared
108,109,gene-ACX60_RS00550_ACX60_RS00550,0.963833572908436,0.0361664270915641,-1.03064376063743,-1.03067660170491,517.680843366843,403.549158508275,546.618772910251,562.56694872262,588.709743954895,361.601614633036,A1S_3371,(),MATE family efflux transporter,WP_001135124.1,119044,120411,NZ_CP012004.1,Shared
109,110,gene-ACX60_RS00555_ACX60_RS00555,,,1.6910963446194789,1.6918328807494685,815.584629112502,838.369654022725,843.296619917301,544.688761792876,595.774260882354,335.587109983177,A1S_3370,(),pyridoxal phosphate-dependent aminotransferase,WP_000939861.1,120518,121672,NZ_CP012004.1,Shared
110,111,gene-ACX60_RS00560_ACX60_RS00560,,,1.7320688174142778,1.732763302242383,861.584478382052,983.558004408544,1028.21226428471,631.695938184298,680.548464011858,345.992911843121,A1S_3369,(),DUF445 domain-containing protein,WP_001055481.1,121700,123010,NZ_CP012004.1,Shared
111,112,gene-ACX60_RS00565_ACX60_RS00565,0.0006681002575595,0.99933189974244,2.472082352353508,2.474907608362065,528.633188431022,723.708085000079,776.239298333516,314.656089963499,369.709719203674,135.275424179265,A1S_3905,(),hypothetical protein,WP_000876371.1,123024,123587,NZ_CP012004.1,Shared
112,113,gene-ACX60_RS00570_ACX60_RS00570,,,1.6711934058083504,1.6725352997156742,405.966923712221,435.565051157455,474.481351206481,268.172803946164,326.145198151012,192.507334408954,A1S_3367,(),DUF924 domain-containing protein,WP_000999594.1,123647,124186,NZ_CP012004.1,Shared
113,114,gene-ACX60_RS00575_gshA,0.9607119448919,0.0392880551080996,-1.11895323372045,-1.11902263278464,859.394009369217,1005.89467369867,831.10437962934,910.595654288309,873.645260029064,1233.0875204033,A1S_3904,gshA,glutamate--cysteine ligase,WP_000082281.1,124355,125932,NZ_CP012004.1,Shared
114,115,gene-ACX60_RS00580_ACX60_RS00580,0.993733722044398,0.0062662779556016,1.0179922743625462,1.0180173244597346,355.586136417,406.527381080291,388.119649166758,395.703870711673,392.08068947396,342.090736145642,A1S_3365,(),disulfide bond formation protein B,WP_001240040.1,125947,126462,NZ_CP012004.1,Shared
115,116,gene-ACX60_RS00585_ACX60_RS00585,0.963635319919867,0.0363646800801328,-1.09724148906122,-1.09733496590124,527.90303209341,657.442632772706,451.112890654556,423.117090670615,493.338765434202,879.290257165224,A1S_3903,(),type VI secretion system tip protein VgrG,ACX60_RS00585,126627,>129734,NZ_CP012004.1,Shared
116,117,gene-ACX60_RS00590_ACX60_RS00590,1.0,1.2716231940090601e-17,1.0897332071720522,1.0904700563255374,69.7299302419373,67.0100078703777,72.1374217037691,73.3005664119516,69.4677497866776,48.7771962184851,A1S_0657,(),IS3 family transposase,WP_085944194.1,join,"130739,130739",NZ_CP012004.1,Shared
117,118,gene-ACX60_RS00605_ACX60_RS00605,0.849663782094524,0.150336217905476,-1.25657665136923,-1.25693806687833,439.554115242369,279.952921769578,397.263829382729,556.607553079372,443.887146941991,403.22482207281,A1S_3363,(),peptidoglycan DD-metalloendopeptidase family protein,WP_049594793.1,131270,133708,NZ_CP012004.1,Shared
118,119,gene-ACX60_RS00610_ACX60_RS00610,0.932098507567184,0.0679014924328156,-1.02016552711416,-1.02025015127045,183.999397078201,50.6297837242854,140.210763311551,143.025495437954,148.354855476634,91.0507662745054,A1S_3901,(),hypothetical protein,WP_000598979.1,133713,134519,NZ_CP012004.1,Shared
119,120,gene-ACX60_RS00615_ACX60_RS00615,0.916006869291933,0.0839931307080667,-1.20565677157018,-1.20991284288199,36.5078168805954,17.1247797890965,22.3524405279285,29.7969782162405,40.0322625889328,22.1123289523799,A1S_3900,(),SH3 domain-containing protein,WP_001045997.1,134635,135360,NZ_CP012004.1,Shared
120,121,gene-ACX60_RS00630_ACX60_RS00630,0.927908749389147,0.0720912506108527,-1.13900466876666,-1.14002390233858,80.31719713731,72.2218973714071,61.9772214638016,116.804154607663,71.8225887624972,55.9311849971962,A1S_3362,(),haloacid dehalogenase-like hydrolase,WP_000659468.1,136236,136892,NZ_CP012004.1,Shared
121,122,gene-ACX60_RS00635_ACX60_RS00635,0.128315133838904,0.871684866161096,-2.08770331537298,-2.10981312276955,28.4760971668644,27.5485587911553,21.3364205039317,56.0183190465321,31.7903261735643,75.4420634845902,,(),DUF5991 domain-containing protein,WP_000787566.1,137035,137391,NZ_CP012004.1,Shared
122,123,gene-ACX60_RS00640_ACX60_RS00640,0.460739671192013,0.539260328807987,-1.17036088311713,-1.17059890463831,346.094104028045,388.658045648191,391.167709238748,475.559772331198,401.500045377238,440.945853815105,A1S_3361,(),hypothetical protein,WP_001139630.1,137456,138799,NZ_CP012004.1,Shared
123,124,gene-ACX60_RS00645_ACX60_RS00645,0.950760874916249,0.0492391250837508,-1.06960505345306,-1.06980380966271,186.920022428649,152.63390681586,211.332164991324,221.689517928829,215.467766287491,152.184852201673,A1S_3360,(),esterase,WP_001021720.1,139011,139592,NZ_CP012004.1,Shared
124,125,gene-ACX60_RS00650_parE,0.908140285301782,0.0918597146982177,-1.12589521268891,-1.12597103536872,938.250893831303,754.234866363251,919.498121717057,938.00887424725,932.516234424553,1070.49686634169,A1S_3359,parE,DNA topoisomerase IV subunit B,WP_000195974.1,139607,141490,NZ_CP012004.1,Shared
125,126,gene-ACX60_RS00655_ACX60_RS00655,0.995248597423078,0.0047514025769216,-1.12413476714117,-1.12566342349185,46.7300056071622,34.249559578193,46.7369211038504,38.1401321167878,47.0967795163916,58.5326354621821,A1S_3358,(),ureidoglycolate lyase,WP_000605493.1,141612,142115,NZ_CP012004.1,Shared
126,127,gene-ACX60_RS00660_alc,1.0,1.0865234026885099e-16,1.243765049757805,1.245674938734141,83.2378224877576,77.4337868724364,89.4097621117138,61.9777146897802,65.9354913229482,72.8406130196043,A1S_3357,alc,allantoicase,WP_000212407.1,142112,143122,NZ_CP012004.1,Shared
127,128,gene-ACX60_RS00665_hpxO,1.0,3.23259020861068e-17,1.2218653159515855,1.226849834869968,22.6348464659692,32.7604482921846,30.4806007199024,23.8375825729924,18.8387118065566,27.3152298823516,A1S_3356,hpxO,FAD-dependent urate hydroxylase HpxO,WP_001103537.1,143322,144479,NZ_CP012004.1,Shared
128,129,gene-ACX60_RS00670_ACX60_RS00670,0.201891848161534,0.798108151838466,-2.93570586795355,-2.94012269558455,178.158146377306,306.012369274725,205.236044847343,461.257222787402,462.725858748547,1103.01499715401,A1S_3898,(),ion channel protein Tsx,WP_001176272.1,144532,145257,NZ_CP012004.1,Shared
129,130,gene-ACX60_RS00675_ACX60_RS00675,0.355906228933133,0.644093771066867,1.7054921561530394,1.7103936216787317,124.856733731636,107.960568235609,154.435043647506,110.844758964415,76.5322667141363,39.021756974788,A1S_3354,(),purine permease,WP_001016443.1,145379,146746,NZ_CP012004.1,Shared
130,131,gene-ACX60_RS00680_uraH,1.0,4.713371583449601e-16,1.754479174106783,1.7907543688849499,13.8729704146263,22.3366692901259,22.3524405279285,13.1106704151458,11.7741948790979,7.80435139495761,A1S_3353,uraH,hydroxyisourate hydrolase,WP_000626023.1,146771,147094,NZ_CP012004.1,Shared
131,132,gene-ACX60_RS00685_uraD,1.0,2.0532048578728402e-17,1.1313772897590186,1.1351614138829929,19.7142211155215,17.8693354321007,24.384480575922,20.2619451870435,20.0161312944664,14.3079775574223,A1S_3352,uraD,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase,WP_000477669.1,147091,147594,NZ_CP012004.1,Shared
132,133,gene-ACX60_RS00690_puuE,1.0,1.44122863205946e-17,-1.09573232002071,-1.09655898740476,67.1743830602956,58.0753401543273,56.8971213438179,79.8559016195244,60.0483938833993,59.833360694675,A1S_3351,puuE,allantoinase PuuE,WP_000004719.1,147694,148659,NZ_CP012004.1,Shared
133,134,gene-ACX60_RS00695_ACX60_RS00695,0.839633316208601,0.160366683791399,1.9057279629901678,1.9058015694264867,12276.118504269,9028.48172706889,15586.7631881341,8243.03605374076,8834.17841778715,2280.17133256011,A1S_3350,(),HPF/RaiA family ribosome-associated protein,WP_001019316.1,148912,149262,NZ_CP012004.1,Shared
134,135,gene-ACX60_RS00700_ACX60_RS00700,,,1.4644170026631929,1.4648590916488708,757.17212210355,904.635106250099,758.966957925571,541.113124406927,515.709735704488,595.732156481764,A1S_3349,(),ankyrin repeat domain-containing protein,WP_000958427.1,149421,149966,NZ_CP012004.1,Shared
135,136,gene-ACX60_RS00705_ACX60_RS00705,0.337266001025771,0.662733998974229,1.3078800974375482,1.3079914143463152,1945.86663973574,1610.47385581808,2134.65807041717,1377.81227271896,1481.19371579052,1491.9318416694,A1S_3348,(),transporter,WP_001258758.1,149979,150746,NZ_CP012004.1,Shared
136,137,gene-ACX60_RS00710_dsbD,0.971993107474345,0.0280068925256551,1.0498100692112549,1.049837309100677,1080.63137966563,900.912328035078,1038.37246452468,917.746929060206,845.387192319229,1113.42079901395,A1S_3347,dsbD,protein-disulfide reductase DsbD,WP_009517911.1,150775,152589,NZ_CP012004.1,Shared
137,138,gene-ACX60_RS00715_ACX60_RS00715,0.99113472890786,0.00886527109214,-1.070600610773,-1.07084024587067,143.110642171934,171.992353533969,148.338923503525,182.357506683392,144.822597012904,169.094280224082,A1S_3345,(),sensor domain-containing diguanylate cyclase,WP_000702273.1,152581,153774,NZ_CP012004.1,Shared
138,139,gene-ACX60_RS00720_ACX60_RS00720,0.311337202205463,0.688662797794537,2.8890999402693542,2.8927927769860937,567.331474324453,1176.39791594663,584.21151379813,332.534276893244,297.887130441177,174.297181154053,A1S_3344,(),alpha/beta hydrolase,WP_001025107.1,153950,154861,NZ_CP012004.1,Shared
139,140,gene-ACX60_RS00725_ACX60_RS00725,0.978250662613277,0.0217493373867235,1.120844386719433,1.1208789121516054,2229.89745506677,1658.86997261335,2282.99699392069,2191.86571758665,2682.1615934585,632.152462991566,A1S_3343,(),DUF2147 domain-containing protein,WP_000717015.1,155011,155448,NZ_CP012004.1,Shared
140,141,gene-ACX60_RS00730_ACX60_RS00730,0.134348110950509,0.865651889049491,-1.24774199043157,-1.24825974005317,254.824561826556,236.768694475335,261.117146167164,269.364683074814,332.032295590561,338.188560448163,A1S_3342,(),arsenate reductase,WP_000913166.1,155486,155836,NZ_CP012004.1,Shared
141,142,gene-ACX60_RS00735_xth,0.86999375273678,0.13000624726322,-1.27962099923219,-1.28000920440739,335.141758963866,439.287829372476,358.655068470852,431.460244571162,393.25810896187,625.648836829102,A1S_3341,xth,exodeoxyribonuclease III,WP_000612365.1,156292,157116,NZ_CP012004.1,Shared
142,143,gene-ACX60_RS00740_pyrE,0.872308851876812,0.127691148123188,-1.48378297849887,-1.48488282826239,237.30080972387,196.562689753108,258.069086095174,246.718979630471,233.129058606138,547.605322879526,A1S_3340,pyrE,orotate phosphoribosyltransferase,WP_000211305.1,157155,157805,NZ_CP012004.1,Shared
143,144,gene-ACX60_RS00745_ACX60_RS00745,1.0,4.91965935175403e-17,-1.29779806920883,-1.32757405521585,3.65078168805954,5.95644514403357,6.09612014398049,8.34315390054733,4.70967795163916,7.80435139495761,,(),hypothetical protein,WP_000166297.1,158046,158240,NZ_CP012004.1,Shared
144,145,gene-ACX60_RS00750_ACX60_RS00750,1.88998535233242e-05,0.999981100146477,-3.32737218280923,-3.35189617006518,52.5712563080574,46.9070055092644,49.7849811758407,160.903682367699,111.85485135143,227.626915686264,A1S_3339,(),TonB-dependent siderophore receptor,WP_031978803.1,158484,160673,NZ_CP012004.1,Shared
145,146,gene-ACX60_RS00755_ACX60_RS00755,0.129964745381497,0.870035254618503,-1.64461975666486,-1.65358036620794,44.5395365943264,20.8475580041175,47.7529411278472,65.553352075729,56.5161354196699,65.0362616246467,A1S_3338,(),DUF1737 domain-containing protein,WP_000781166.1,160903,161115,NZ_CP012004.1,Shared
146,147,gene-ACX60_RS00760_gshB,0.966678223511151,0.0333217764888487,-1.0521788476797,-1.05223026560832,490.665058875203,550.971175823105,554.746933102225,474.367893202548,500.403282361661,704.993076011171,A1S_3337,gshB,glutathione synthase,WP_001265495.1,161276,162220,NZ_CP012004.1,Shared
147,148,gene-ACX60_RS00765_murG,0.917120004273438,0.0828799957265617,-1.1377559099887,-1.13786915680576,606.759916555496,673.822856918798,632.980474949974,629.312179926999,693.500078378866,854.576477747858,A1S_3336,murG,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,WP_000132430.1,162458,163555,NZ_CP012004.1,Shared
148,149,gene-ACX60_RS00770_murC,0.968859538983269,0.0311404610167308,-1.10403603873255,-1.10408103527334,1386.56688512502,1044.61156713489,1206.01576848414,1134.66893047444,1242.17755974483,1638.9137929411,A1S_3335,murC,UDP-N-acetylmuramate--L-alanine ligase,WP_000075472.1,163567,165015,NZ_CP012004.1,Shared
149,150,gene-ACX60_RS00775_ACX60_RS00775,0.963278702389806,0.0367212976101942,-1.0653603739024,-1.06538817124705,1298.21796827397,1198.73458523676,1201.95168838815,1237.1705355383,1297.51627567659,1406.08397632486,A1S_3334,(),D-alanine--D-alanine ligase,WP_000063661.1,165053,165979,NZ_CP012004.1,Shared
150,151,gene-ACX60_RS00780_ACX60_RS00780,,,-1.24471133249186,-1.24492773456002,610.410698243556,582.242512829282,586.243553846124,727.046268476267,687.612980939317,799.946017983155,A1S_3333,(),cell division protein FtsQ/DivIB,WP_000057903.1,165982,166836,NZ_CP012004.1,Shared
