,Number,Locus,PPEE,PPDE,PostFC,RealFC,D1,D2,D3,L1,L2,L3,New Locus,Gene,Product,ProteinID,Start,End,Chrom,Relation
88,90,gene-ACX60_RS00455_thiL,0.925565220069054,0.0744347799309465,-1.15386976033527,-1.15418940276945,267.628108187724,191.717591031892,295.03938077488,216.583810938504,345.624362937673,308.499716742936,A1S_3391,thiL,thiamine-phosphate kinase,WP_000807401.1,100143,101060,NZ_CP012004.1,Shared
89,91,gene-ACX60_RS00460_nusB,0.980544664747822,0.0194553352521776,-1.09316575274823,-1.09323906072592,854.61076564147,550.547306866985,586.524070215123,678.906945826465,740.431140094548,758.049426226529,A1S_3390,nusB,transcription antitermination factor NusB,WP_000084188.1,101076,101525,NZ_CP012004.1,Shared
90,92,gene-ACX60_RS00465_ribE,0.859859295227176,0.140140704772824,1.1808156877772662,1.1809036279495946,1481.32532711188,1101.09461373397,1222.81381911517,1207.87125331089,935.813333568086,1078.61759154621,A1S_3389,ribE,"6,7-dimethyl-8-ribityllumazine synthase",WP_001007829.1,101529,101999,NZ_CP012004.1,Shared
91,93,gene-ACX60_RS00470_ACX60_RS00470,0.988928810485465,0.0110711895145351,-1.0462420050595,-1.04625346472114,2535.34527140303,1735.71059688232,2052.83424575293,2378.25684703627,2114.84381142565,2123.29267147033,A1S_3388,(),"bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II",WP_001131392.1,102011,103132,NZ_CP012004.1,Shared
92,94,gene-ACX60_RS00475_ACX60_RS00475,0.983040364082955,0.0169596359170449,-1.02787447324163,-1.02788360120245,1481.32532711188,1610.6328102198,1693.81042095458,1635.48544413819,1700.49881492142,1583.22959766118,A1S_3387,(),hypothetical protein,WP_002000748.1,103372,104679,NZ_CP012004.1,Shared
93,95,gene-ACX60_RS00480_serB,0.0861719670846963,0.913828032915304,-1.22852659615552,-1.22864930735032,1081.00765267983,925.780666854538,911.778327334418,1202.31782226118,1242.36125781105,1141.22266853805,A1S_3386,serB,phosphoserine phosphatase SerB,WP_001206799.1,104739,105962,NZ_CP012004.1,Shared
94,96,gene-ACX60_RS00485_ACX60_RS00485,0.571708093719676,0.428291906280324,1.959711430151397,1.959971968521329,5513.73875552019,3753.35882763507,2047.50220875097,1974.24473817021,1703.19374172795,2095.38438413661,A1S_3385,(),hypothetical protein,WP_000255593.1,106372,106707,NZ_CP012004.1,Shared
95,97,gene-ACX60_RS00490_ACX60_RS00490,0.957476396267054,0.0425236037329463,1.13513813056061,1.1351908901851584,1508.31303550056,1477.35320148105,1571.1735699096,1703.51497449708,994.427991610148,1316.21517290079,A1S_3384,(),hypothetical protein,WP_000778126.1,106962,107441,NZ_CP012004.1,Shared
96,98,gene-ACX60_RS00495_dtd,0.0002907979414499,0.99970920205855,-1.83692733626746,-1.84177194019404,105.701857855656,77.9173097241915,87.0899376986092,137.447418480205,196.729656876804,164.432611858093,A1S_3383,dtd,D-aminoacyl-tRNA deacylase,WP_001202017.1,107481,107924,NZ_CP012004.1,Shared
97,99,gene-ACX60_RS00500_ACX60_RS00500,1.0,3.2855970253905398e-18,1.0008709955858122,1.000872694577069,281.121962382063,263.483534198911,259.492467428509,248.516039474309,273.535070862954,281.345707445269,A1S_3906,(),catalase,WP_000476843.1,108125,109648,NZ_CP012004.1,Shared
98,100,gene-ACX60_RS00505_ACX60_RS00505,1.0,1.83839783912231e-17,-1.19791792120512,-1.20096598453515,38.9822454503127,30.7568327858651,31.992222011734,38.8740173479367,35.0340484849104,48.273794306963,A1S_3381,(),ankyrin repeat domain-containing protein,WP_000639068.1,109778,110263,NZ_CP012004.1,Shared
99,101,gene-ACX60_RS00510_pncB,0.405019745060752,0.594980254939248,-1.22244431963638,-1.22256172559787,793.888421766945,1046.75754247894,1128.61449874728,1135.67664966472,1305.69203776454,1188.74218480896,A1S_3380,pncB,nicotinate phosphoribosyltransferase,WP_000074557.1,110404,111618,NZ_CP012004.1,Shared
100,102,gene-ACX60_RS00515_ACX60_RS00515,0.214370920444774,0.785629079555226,-1.34273752523745,-1.34324988804502,260.131522524202,413.166787090121,375.019935804215,469.264923700092,499.908922611606,438.989816978945,A1S_3379,(),rhodanese-like domain-containing protein,WP_000174475.1,111769,112617,NZ_CP012004.1,Shared
101,103,gene-ACX60_RS00520_asd,0.905508784765491,0.094491215234509,1.1029071567292257,1.103001927824936,598.977194515381,687.927826643849,590.07876154976,580.333544694197,538.31162960468,583.056921863788,A1S_3378,asd,archaetidylserine decarboxylase,WP_000011220.1,112614,113465,NZ_CP012004.1,Shared
102,104,gene-ACX60_RS00525_ACX60_RS00525,0.816377833863866,0.183622166136134,1.3136633858191162,1.313757883172053,1865.15051308419,2544.61529915057,2424.29949022251,2107.52708336314,1454.58674382541,1639.80045036465,A1S_3377,(),alpha/beta fold hydrolase,WP_000619868.1,113686,114882,NZ_CP012004.1,Shared
103,105,gene-ACX60_RS00530_phoR,0.951961959687239,0.0480380403127611,1.2872646861630614,1.2875892654266876,919.081402347757,402.914509494832,463.887219170143,433.167621877008,501.256386014871,452.566821627778,A1S_3376,phoR,phosphate regulon sensor histidine kinase PhoR,WP_000273191.1,114952,116310,NZ_CP012004.1,Shared
104,106,gene-ACX60_RS00535_phoB,0.940660271686333,0.0593397283136669,2.5278128712280514,2.5291441911515293,3299.24735051589,613.086200198244,636.289748900042,576.168471406918,646.782433567576,575.514141503325,A1S_3374,phoB,phosphate regulon transcriptional regulator PhoB,WP_000650776.1,116320,117030,NZ_CP012004.1,Shared
105,107,gene-ACX60_RS00540_ACX60_RS00540,0.884711182793835,0.115288817206165,-1.25803070669008,-1.25919923756884,129.690931978925,109.699370269585,106.640740039113,145.777565054762,167.75919370659,122.1930418395,A1S_3373,(),TetR/AcrR family transcriptional regulator,WP_000224581.1,117286,117957,NZ_CP012004.1,Shared
106,108,gene-ACX60_RS00545_ACX60_RS00545,0.9801873384739,0.0198126615261001,1.0314091526071456,1.031454280142485,428.80469995344,356.779260316035,339.473022457844,333.205862982314,414.344996504228,343.196506401065,A1S_3372,(),SDR family NAD(P)-dependent oxidoreductase,WP_000787753.1,118154,118987,NZ_CP012004.1,Shared
107,109,gene-ACX60_RS00550_ACX60_RS00550,0.980812232691786,0.0191877673082138,-1.00623698207192,-1.00624352570088,395.819723033944,570.026634298033,527.871663193611,548.401316158392,462.853679021797,491.789279502186,A1S_3371,(),MATE family efflux transporter,WP_001135124.1,119044,120411,NZ_CP012004.1,Shared
108,110,gene-ACX60_RS00555_ACX60_RS00555,0.691015990414716,0.308984009585285,1.3109424319718845,1.3111494682926252,1122.98853239555,960.638410678519,1002.42295636766,1077.36562364282,554.48119044387,721.844080496307,A1S_3370,(),pyridoxal phosphate-dependent aminotransferase,WP_000939861.1,120518,121672,NZ_CP012004.1,Shared
109,111,gene-ACX60_RS00560_ACX60_RS00560,,,1.5141098471639078,1.514529359618834,1158.2224850141,1012.92502641449,737.5984519372,735.829614085944,588.841507227147,595.879648476575,A1S_3369,(),DUF445 domain-containing protein,WP_001055481.1,121700,123010,NZ_CP012004.1,Shared
110,112,gene-ACX60_RS00565_ACX60_RS00565,0.474445287932712,0.525554712067288,1.8787818573434443,1.8799174489245667,1135.73272802353,710.482837353483,433.672342825727,542.847885108687,314.63270466256,355.264954977806,A1S_3905,(),hypothetical protein,WP_000876371.1,123024,123587,NZ_CP012004.1,Shared
111,113,gene-ACX60_RS00570_ACX60_RS00570,0.871187471170105,0.128812528829895,1.1683236601500107,1.1685387303766963,593.729584550916,471.604769383264,367.910553134941,451.21627278855,379.310948019318,395.995968924306,A1S_3367,(),DUF924 domain-containing protein,WP_000999594.1,123647,124186,NZ_CP012004.1,Shared
112,114,gene-ACX60_RS00575_gshA,0.978405240445647,0.0215947595543533,-1.05919956283141,-1.05923071274621,1018.03633310624,913.477933740192,1046.85659805063,1053.76354168157,1025.41964988526,1075.60047940202,A1S_3904,gshA,glutamate--cysteine ligase,WP_000082281.1,124355,125932,NZ_CP012004.1,Shared
113,115,gene-ACX60_RS00580_ACX60_RS00580,0.9701513150909,0.0298486849090998,1.0572671792840462,1.0573475113360453,470.035921102809,355.754032556506,355.469133463711,363.749733755693,328.781070396851,424.658534294065,A1S_3365,(),disulfide bond formation protein B,WP_001240040.1,125947,126462,NZ_CP012004.1,Shared
114,116,gene-ACX60_RS00585_ACX60_RS00585,0.971049752709066,0.0289502472909345,-1.1432546382797,-1.14339027822632,709.17700376915,396.763142937659,549.199811201433,534.517738534129,710.786945222701,647.170554927723,A1S_3903,(),type VI secretion system tip protein VgrG,ACX60_RS00585,126627,>129734,NZ_CP012004.1,Shared
115,117,gene-ACX60_RS00590_ACX60_RS00590,0.989636832270809,0.0103631677291913,1.0570933124881492,1.0578456051511287,51.3516117951234,45.1100214192688,29.3262035107561,37.4856595855103,35.0340484849104,46.3880992168473,A1S_0657,(),IS3 family transposase,WP_085944194.1,join,"130739,130739",NZ_CP012004.1,Shared
116,118,gene-ACX60_RS00605_ACX60_RS00605,0.794545201522261,0.205454798477739,-1.28505361666449,-1.28543105714539,230.894838436467,407.015420532948,545.645119866796,422.060759777598,590.188970630413,509.137674331251,A1S_3363,(),peptidoglycan DD-metalloendopeptidase family protein,WP_049594793.1,131270,133708,NZ_CP012004.1,Shared
117,119,gene-ACX60_RS00610_ACX60_RS00610,0.948716198801731,0.0512838011982695,-1.00424105292193,-1.00426651591688,38.2325868839605,117.901192345816,104.863394371795,76.359676933447,92.974974825339,92.7761984336946,A1S_3901,(),hypothetical protein,WP_000598979.1,133713,134519,NZ_CP012004.1,Shared
118,120,gene-ACX60_RS00615_ACX60_RS00615,0.956604558301797,0.0433954416982032,-1.12932827109405,-1.13278432228172,11.2448784952825,15.3784163929325,31.992222011734,24.9904397236736,19.5382193473539,21.8740630453426,A1S_3900,(),SH3 domain-containing protein,WP_001045997.1,134635,135360,NZ_CP012004.1,Shared
119,121,gene-ACX60_RS00630_ACX60_RS00630,0.941852174135083,0.0581478258649169,-1.07525306810433,-1.0759250507649,43.4801968484257,50.2361602169129,81.7579006966535,52.7575949721997,73.4367554779852,62.6050769918427,A1S_3362,(),haloacid dehalogenase-like hydrolase,WP_000659468.1,136236,136892,NZ_CP012004.1,Shared
120,122,gene-ACX60_RS00635_ACX60_RS00635,0.867468170548152,0.132531829451848,-1.3300967643047,-1.33887119762876,20.9904398578607,11.2775053548172,26.6601850097783,9.71850433698416,26.9492680653157,42.2395700185927,,(),DUF5991 domain-containing protein,WP_000787566.1,137035,137391,NZ_CP012004.1,Shared
121,123,gene-ACX60_RS00640_ACX60_RS00640,,,-1.405361880114,-1.40595178584876,287.11923091288,364.981082392265,424.785614489135,433.167621877008,574.019409791224,506.874840223112,A1S_3361,(),hypothetical protein,WP_001139630.1,137456,138799,NZ_CP012004.1,Shared
122,124,gene-ACX60_RS00645_ACX60_RS00645,0.99102410215518,0.0089758978448203,-1.14413460039252,-1.14451614747445,210.654057144959,214.272601741527,167.070492727944,229.079030800341,210.878022611095,237.597581354584,A1S_3360,(),esterase,WP_001021720.1,139011,139592,NZ_CP012004.1,Shared
123,125,gene-ACX60_RS00650_parE,0.945408039080321,0.0545919609196787,-1.17868340045672,-1.17877157624999,692.684515309402,1155.431684989,1327.67721348696,1375.86254256447,1211.36959953594,1156.30822925897,A1S_3359,parE,DNA topoisomerase IV subunit B,WP_000195974.1,139607,141490,NZ_CP012004.1,Shared
124,126,gene-ACX60_RS00655_ACX60_RS00655,0.847697934054765,0.152302065945235,-1.22741958239356,-1.22976646913014,39.7319040166649,41.0091103811534,71.0938266927422,55.5343104970524,76.1316822845168,55.0622966313797,A1S_3358,(),ureidoglycolate lyase,WP_000605493.1,141612,142115,NZ_CP012004.1,Shared
125,127,gene-ACX60_RS00660_alc,1.0,8.307241215845939e-18,-1.10760048028837,-1.10827053157997,82.4624422987384,89.1948150790087,79.980555029335,104.126832181973,90.2800480188075,84.4791400371853,A1S_3357,alc,allantoicase,WP_000212407.1,142112,143122,NZ_CP012004.1,Shared
126,128,gene-ACX60_RS00665_hpxO,1.0,1.17623362806562e-17,-1.06899234433927,-1.07049987464504,26.2380498223258,27.6811495072786,17.7734566731855,22.2137241988209,29.6441948718472,24.8911751895278,A1S_3356,hpxO,FAD-dependent urate hydroxylase HpxO,WP_001103537.1,143322,144479,NZ_CP012004.1,Shared
127,129,gene-ACX60_RS00670_ACX60_RS00670,0.471376993169444,0.528623006830556,-2.10664970877976,-2.10866465704119,370.331331777971,252.206028844094,238.164319420686,308.215423258641,803.76192004804,702.987129595149,A1S_3898,(),ion channel protein Tsx,WP_001176272.1,144532,145257,NZ_CP012004.1,Shared
128,130,gene-ACX60_RS00675_ACX60_RS00675,,,1.348156512168612,1.3497181836768257,170.172494561942,160.960758246027,140.410307718166,137.447418480205,94.9961699302377,116.913095587176,A1S_3354,(),purine permease,WP_001016443.1,145379,146746,NZ_CP012004.1,Shared
129,131,gene-ACX60_RS00680_uraH,1.0,2.0528711238616e-16,1.5387164803965012,1.555257243090854,24.7387326896215,29.7316050263362,24.8828393424598,13.8835776242631,17.5170242424552,19.6112289372037,A1S_3353,uraH,hydroxyisourate hydrolase,WP_000626023.1,146771,147094,NZ_CP012004.1,Shared
130,132,gene-ACX60_RS00685_uraD,1.0,1.53383473501424e-17,1.1754321783895623,1.181419060868325,16.4924884597477,16.4036441524614,21.3281480078227,13.8835776242631,16.1695608391894,15.8398387569722,A1S_3352,uraD,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase,WP_000477669.1,147091,147594,NZ_CP012004.1,Shared
131,133,gene-ACX60_RS00690_puuE,1.0,1.49999396122869e-16,-1.25921695299984,-1.26187900853934,43.4801968484257,45.1100214192688,63.984444023468,70.8062458837418,60.6358531469602,61.0965209197501,A1S_3351,puuE,allantoinase PuuE,WP_000004719.1,147694,148659,NZ_CP012004.1,Shared
132,134,gene-ACX60_RS00695_ACX60_RS00695,0.993344654587979,0.0066553454120208,-1.13840523726942,-1.13841083799601,9909.7365886093,12769.2117449316,16049.4313758865,19450.8922515926,10837.6481524667,13800.2709475031,A1S_3350,(),HPF/RaiA family ribosome-associated protein,WP_001019316.1,148912,149262,NZ_CP012004.1,Shared
133,135,gene-ACX60_RS00700_ACX60_RS00700,0.192161147015595,0.807838852984405,1.1867304107002499,1.186854843555625,1013.53838170813,876.569734397154,901.114253330507,864.94688599159,705.397091609638,781.432045343964,A1S_3349,(),ankyrin repeat domain-containing protein,WP_000958427.1,149421,149966,NZ_CP012004.1,Shared
134,136,gene-ACX60_RS00705_ACX60_RS00705,0.966568967160842,0.0334310328391577,1.1468222469949834,1.1468594482951142,2148.52145116531,2298.56063686365,2646.46769863733,2612.88930888631,1722.05822937367,1850.24402242157,A1S_3348,(),transporter,WP_001258758.1,149979,150746,NZ_CP012004.1,Shared
135,137,gene-ACX60_RS00710_dsbD,0.937436316528442,0.0625636834715583,1.2148335481198171,1.2149408381856635,1017.28667453989,1410.71339711168,1384.55227484115,1200.92946449876,945.245577390947,991.875617400881,A1S_3347,dsbD,protein-disulfide reductase DsbD,WP_009517911.1,150775,152589,NZ_CP012004.1,Shared
136,138,gene-ACX60_RS00715_ACX60_RS00715,0.954438555625325,0.045561444374675,-1.07859489499739,-1.07886428957476,100.45424789119,189.667135512835,167.070492727944,156.884427154173,164.390535198426,171.975392218556,A1S_3345,(),sensor domain-containing diguanylate cyclase,WP_000702273.1,152581,153774,NZ_CP012004.1,Shared
137,139,gene-ACX60_RS00720_ACX60_RS00720,0.455519420237152,0.544480579762848,2.3200613686699665,2.322141353736928,1233.93800021567,636.666438667407,439.004379827683,380.410026904809,282.293582984182,331.882335860371,A1S_3344,(),alpha/beta hydrolase,WP_001025107.1,153950,154861,NZ_CP012004.1,Shared
138,140,gene-ACX60_RS00725_ACX60_RS00725,0.989421127448088,0.0105788725519117,-1.01927752057286,-1.01928160222405,2265.46818751625,2333.41838068763,2802.87411736136,2953.03696068076,2402.52724802289,2188.91486060636,A1S_3343,(),DUF2147 domain-containing protein,WP_000717015.1,155011,155448,NZ_CP012004.1,Shared
139,141,gene-ACX60_RS00730_ACX60_RS00730,0.841977326745239,0.158022673254761,-1.27234539968529,-1.27277273188519,284.120596647471,341.400843923102,373.242590136896,498.420436711045,343.603167832775,429.184202510343,A1S_3342,(),arsenate reductase,WP_000913166.1,155486,155836,NZ_CP012004.1,Shared
140,142,gene-ACX60_RS00735_xth,0.948618000271961,0.0513819997280394,-1.15022406149994,-1.15038926588464,551.748704835195,364.981082392265,508.320860853107,530.35266524685,565.934629371629,543.080185953334,A1S_3341,xth,exodeoxyribonuclease III,WP_000612365.1,156292,157116,NZ_CP012004.1,Shared
141,143,gene-ACX60_RS00740_pyrE,0.999999999999997,3.4767121688520303e-15,-1.16450188871897,-1.16482125041289,266.128791055019,246.054662286921,295.03938077488,301.273634446509,320.696289977256,318.305331211538,A1S_3340,pyrE,orotate phosphoribosyltransferase,WP_000211305.1,157155,157805,NZ_CP012004.1,Shared
142,144,gene-ACX60_RS00745_ACX60_RS00745,1.0,5.6396012320437e-17,-1.66549759892362,-1.78633202906754,3.74829283176084,3.07568327858651,1.77734566731855,5.55343104970524,6.06358531469602,3.77139018023149,,(),hypothetical protein,WP_000166297.1,158046,158240,NZ_CP012004.1,Shared
143,145,gene-ACX60_RS00750_ACX60_RS00750,0.800639959317052,0.199360040682948,-1.33809423597075,-1.34150600396361,32.9849769194954,44.0847936597399,78.2032093620164,31.9322285358051,95.6699016318706,80.7077498569538,A1S_3339,(),TonB-dependent siderophore receptor,WP_031978803.1,158484,160673,NZ_CP012004.1,Shared
144,146,gene-ACX60_RS00755_ACX60_RS00755,,,-1.77174273584481,-1.78070371668738,20.2407812915085,47.1604769383264,67.5391353581051,81.9131079831522,69.3943652681878,89.0048082534631,A1S_3338,(),DUF1737 domain-containing protein,WP_000781166.1,160903,161115,NZ_CP012004.1,Shared
145,147,gene-ACX60_RS00760_gshB,0.984991905925998,0.0150080940740021,-1.0288363459501,-1.02885827439118,721.171540830785,577.203228614734,762.48129127966,777.480346958733,654.193482285538,688.65584691027,A1S_3337,gshB,glutathione synthase,WP_001265495.1,161276,162220,NZ_CP012004.1,Shared
146,148,gene-ACX60_RS00765_murG,0.852779148062207,0.147220851937793,-1.12483811407701,-1.12493589083929,605.724121612551,646.918716262695,748.262525941111,801.08242891998,762.664286248433,687.147290838177,A1S_3336,murG,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,WP_000132430.1,162458,163555,NZ_CP012004.1,Shared
147,149,gene-ACX60_RS00770_murC,0.939315552836416,0.0606844471635838,-1.22425907904168,-1.22434971365341,888.345401127318,1313.31675995644,1676.0369642814,1843.73910850214,1375.76013473436,1528.1673010298,A1S_3335,murC,UDP-N-acetylmuramate--L-alanine ligase,WP_000075472.1,163567,165015,NZ_CP012004.1,Shared
148,150,gene-ACX60_RS00775_ACX60_RS00775,0.982709022567593,0.0172909774324072,-1.02594852383419,-1.02595801810482,1170.21702207573,1447.62159645472,1665.37289027749,1534.13532748107,1444.48076830092,1415.7798736589,A1S_3334,(),D-alanine--D-alanine ligase,WP_000063661.1,165053,165979,NZ_CP012004.1,Shared
149,151,gene-ACX60_RS00780_ACX60_RS00780,0.927970864825717,0.0720291351742832,-1.10397019708533,-1.10404743876184,574.988120392112,771.996502925213,762.48129127966,733.052898561091,834.07984662152,761.82081640676,A1S_3333,(),cell division protein FtsQ/DivIB,WP_000057903.1,165982,166836,NZ_CP012004.1,Shared
